"","profile","period","weekday","timestamp","value"
"6947","G1","winter","workingDay","08:45",462
"6948","G1","winter","workingDay","09:00",480.8
"6949","G1","winter","workingDay","09:15",489
"6950","G1","winter","workingDay","09:30",489.9
"6951","G1","winter","workingDay","09:45",486.7
"6952","G1","winter","workingDay","10:00",482.6
"6953","G1","winter","workingDay","10:15",480.5
"6954","G1","winter","workingDay","10:30",479.8
"6955","G1","winter","workingDay","10:45",479.6
"6956","G1","winter","workingDay","11:00",478.9
"6957","G1","winter","workingDay","11:15",476.5
"6958","G1","winter","workingDay","11:30",472
"6959","G1","winter","workingDay","11:45",464.8
"6960","G1","winter","workingDay","12:00",454.3
"6961","G1","winter","workingDay","12:15",440
"6962","G1","winter","workingDay","12:30",422
"6963","G1","winter","workingDay","12:45",400.2
"6964","G1","winter","workingDay","13:00",374.8
"6965","G1","winter","workingDay","13:15",346.4
"6966","G1","winter","workingDay","13:30",319.4
"6967","G1","winter","workingDay","13:45",298.8
"6968","G1","winter","workingDay","14:00",289.6
"6969","G1","winter","workingDay","14:15",294.8
"6970","G1","winter","workingDay","14:30",309.8
"6971","G1","winter","workingDay","14:45",328
"6972","G1","winter","workingDay","15:00",342.6
"6973","G1","winter","workingDay","15:15",348.5
"6974","G1","winter","workingDay","15:30",345.8
"6975","G1","winter","workingDay","15:45",336.4
"6976","G1","winter","workingDay","16:00",321.8
"6977","G1","winter","workingDay","16:15",303.4
"6978","G1","winter","workingDay","16:30",281.9
"6979","G1","winter","workingDay","16:45",257.6
"6980","G1","winter","workingDay","17:00",230.9
"6981","G1","winter","workingDay","17:15",202.5
"6982","G1","winter","workingDay","17:30",174
"6983","G1","winter","workingDay","17:45",147.5
"6984","G1","winter","workingDay","18:00",124.9
"6985","G1","winter","workingDay","18:15",107.6
"6986","G1","winter","workingDay","18:30",94.7
"6987","G1","winter","workingDay","18:45",84.6
"6988","G1","winter","workingDay","19:00",75.7
"6989","G1","winter","workingDay","19:15",66.9
"6990","G1","winter","workingDay","19:30",58.5
"6991","G1","winter","workingDay","19:45",51.1
"6992","G1","winter","workingDay","20:00",45.4
"6993","G1","winter","workingDay","20:15",41.8
"6994","G1","winter","workingDay","20:30",39.8
"6995","G1","winter","workingDay","20:45",38.7
"6996","G1","winter","workingDay","21:00",37.9
"6997","G1","winter","workingDay","21:15",36.7
"6998","G1","winter","workingDay","21:30",35.2
"6999","G1","winter","workingDay","21:45",33.6
"7000","G1","winter","workingDay","22:00",32.2
"7001","G1","winter","workingDay","22:15",30.9
"7002","G1","winter","workingDay","22:30",29.9
"7003","G1","winter","workingDay","22:45",29.1
"7004","G1","winter","workingDay","23:00",28.4
"7005","G1","winter","workingDay","23:15",27.8
"7006","G1","winter","workingDay","23:30",27.2
"7007","G1","winter","workingDay","23:45",26.8
"7008","G1","winter","workingDay","00:00",26.5
"7009","G1","summer","workingDay","00:15",23.6
"7010","G1","summer","workingDay","00:30",22.5
"7011","G1","summer","workingDay","00:45",21.5
"7012","G1","summer","workingDay","01:00",20.8
"7013","G1","summer","workingDay","01:15",20.5
"7014","G1","summer","workingDay","01:30",20.5
"7015","G1","summer","workingDay","01:45",20.6
"7016","G1","summer","workingDay","02:00",20.8
"7017","G1","summer","workingDay","02:15",21
"7018","G1","summer","workingDay","02:30",21
"7019","G1","summer","workingDay","02:45",21
"7020","G1","summer","workingDay","03:00",20.8
"7021","G1","summer","workingDay","03:15",20.6
"7022","G1","summer","workingDay","03:30",20.4
"7023","G1","summer","workingDay","03:45",20.5
"7024","G1","summer","workingDay","04:00",20.8
"7025","G1","summer","workingDay","04:15",21.6
"7026","G1","summer","workingDay","04:30",22.4
"7027","G1","summer","workingDay","04:45",22.9
"7028","G1","summer","workingDay","05:00",22.7
"7029","G1","summer","workingDay","05:15",21.6
"7030","G1","summer","workingDay","05:30",20.7
"7031","G1","summer","workingDay","05:45",21.2
"7032","G1","summer","workingDay","06:00",24.6
"7033","G1","summer","workingDay","06:15",31.9
"7034","G1","summer","workingDay","06:30",43.9
"7035","G1","summer","workingDay","06:45",60.8
"7036","G1","summer","workingDay","07:00",83.3
"7037","G1","summer","workingDay","07:15",111.4
"7038","G1","summer","workingDay","07:30",143.9
"7039","G1","summer","workingDay","07:45",179.2
"7040","G1","summer","workingDay","08:00",215.8
"7041","G1","summer","workingDay","08:15",251.9
"7042","G1","summer","workingDay","08:30",285
"7043","G1","summer","workingDay","08:45",312.3
"7044","G1","summer","workingDay","09:00",331.2
"7045","G1","summer","workingDay","09:15",340
"7046","G1","summer","workingDay","09:30",341.2
"7047","G1","summer","workingDay","09:45",338.3
"7048","G1","summer","workingDay","10:00",335
"7049","G1","summer","workingDay","10:15",334.1
"7050","G1","summer","workingDay","10:30",334.9
"7051","G1","summer","workingDay","10:45",336.3
"7052","G1","summer","workingDay","11:00",336.9
"7053","G1","summer","workingDay","11:15",335.6
"7054","G1","summer","workingDay","11:30",332
"7055","G1","summer","workingDay","11:45",326.2
"7056","G1","summer","workingDay","12:00",318
"7057","G1","summer","workingDay","12:15",307.4
"7058","G1","summer","workingDay","12:30",294.7
"7059","G1","summer","workingDay","12:45",280.4
"7060","G1","summer","workingDay","13:00",265
"7061","G1","summer","workingDay","13:15",249.2
"7062","G1","summer","workingDay","13:30",235.5
"7063","G1","summer","workingDay","13:45",226.5
"7064","G1","summer","workingDay","14:00",225.2
"7065","G1","summer","workingDay","14:15",232.9
"7066","G1","summer","workingDay","14:30",245.5
"7067","G1","summer","workingDay","14:45",257.4
"7068","G1","summer","workingDay","15:00",263.1
"7069","G1","summer","workingDay","15:15",258.6
"7070","G1","summer","workingDay","15:30",245.9
"7071","G1","summer","workingDay","15:45",228.5
"7072","G1","summer","workingDay","16:00",210.1
"7073","G1","summer","workingDay","16:15",193.3
"7074","G1","summer","workingDay","16:30",177.7
"7075","G1","summer","workingDay","16:45",162.3
"7076","G1","summer","workingDay","17:00",145.7
"7077","G1","summer","workingDay","17:15",127.4
"7078","G1","summer","workingDay","17:30",108.5
"7079","G1","summer","workingDay","17:45",90.7
"7080","G1","summer","workingDay","18:00",75.7
"7081","G1","summer","workingDay","18:15",64.7
"7082","G1","summer","workingDay","18:30",57
"7083","G1","summer","workingDay","18:45",51.6
"7084","G1","summer","workingDay","19:00",47.3
"7085","G1","summer","workingDay","19:15",43.3
"7086","G1","summer","workingDay","19:30",39.7
"7087","G1","summer","workingDay","19:45",36.5
"7088","G1","summer","workingDay","20:00",34.1
"7089","G1","summer","workingDay","20:15",32.5
"7090","G1","summer","workingDay","20:30",31.6
"7091","G1","summer","workingDay","20:45",31
"7092","G1","summer","workingDay","21:00",30.3
"7093","G1","summer","workingDay","21:15",29.3
"7094","G1","summer","workingDay","21:30",28.2
"7095","G1","summer","workingDay","21:45",27.2
"7096","G1","summer","workingDay","22:00",26.5
"7097","G1","summer","workingDay","22:15",26.2
"7098","G1","summer","workingDay","22:30",26.2
"7099","G1","summer","workingDay","22:45",26.4
"7100","G1","summer","workingDay","23:00",26.5
"7101","G1","summer","workingDay","23:15",26.4
"7102","G1","summer","workingDay","23:30",26
"7103","G1","summer","workingDay","23:45",25.4
"7104","G1","summer","workingDay","00:00",24.6
"7105","G1","transition","workingDay","00:15",20.2
"7106","G1","transition","workingDay","00:30",19.7
"7107","G1","transition","workingDay","00:45",19.2
"7108","G1","transition","workingDay","01:00",18.9
"7109","G1","transition","workingDay","01:15",18.8
"7110","G1","transition","workingDay","01:30",18.8
"7111","G1","transition","workingDay","01:45",18.9
"7112","G1","transition","workingDay","02:00",18.9
"7113","G1","transition","workingDay","02:15",18.9
"7114","G1","transition","workingDay","02:30",18.9
"7115","G1","transition","workingDay","02:45",18.9
"7116","G1","transition","workingDay","03:00",18.9
"7117","G1","transition","workingDay","03:15",19
"7118","G1","transition","workingDay","03:30",19.1
"7119","G1","transition","workingDay","03:45",19.1
"7120","G1","transition","workingDay","04:00",18.9
"7121","G1","transition","workingDay","04:15",18.5
"7122","G1","transition","workingDay","04:30",18.3
"7123","G1","transition","workingDay","04:45",18.9
"7124","G1","transition","workingDay","05:00",20.8
"7125","G1","transition","workingDay","05:15",24.1
"7126","G1","transition","workingDay","05:30",27.2
"7127","G1","transition","workingDay","05:45",28.1
"7128","G1","transition","workingDay","06:00",24.6
"7129","G1","transition","workingDay","06:15",27.9
"7130","G1","transition","workingDay","06:30",28.6
"7131","G1","transition","workingDay","06:45",30.8
"7132","G1","transition","workingDay","07:00",32.2
"7133","G1","transition","workingDay","07:15",74.1
"7134","G1","transition","workingDay","07:30",131.7
"7135","G1","transition","workingDay","07:45",195.3
"7136","G1","transition","workingDay","08:00",255.5
"7137","G1","transition","workingDay","08:15",304.6
"7138","G1","transition","workingDay","08:30",341.8
"7139","G1","transition","workingDay","08:45",368
"7140","G1","transition","workingDay","09:00",384.2
"7141","G1","transition","workingDay","09:15",391.7
"7142","G1","transition","workingDay","09:30",393.1
"7143","G1","transition","workingDay","09:45",391.5
"7144","G1","transition","workingDay","10:00",389.9
"7145","G1","transition","workingDay","10:15",390.6
"7146","G1","transition","workingDay","10:30",392.9
"7147","G1","transition","workingDay","10:45",395.7
"7148","G1","transition","workingDay","11:00",397.5
"7149","G1","transition","workingDay","11:15",397.3
"7150","G1","transition","workingDay","11:30",395
"7151","G1","transition","workingDay","11:45",390.6
"7152","G1","transition","workingDay","12:00",384.2
"7153","G1","transition","workingDay","12:15",375.8
"7154","G1","transition","workingDay","12:30",364.5
"7155","G1","transition","workingDay","12:45",349.3
"7156","G1","transition","workingDay","13:00",329.3
"7157","G1","transition","workingDay","13:15",304.7
"7158","G1","transition","workingDay","13:30",279.8
"7159","G1","transition","workingDay","13:45",260.3
"7160","G1","transition","workingDay","14:00",251.7
"7161","G1","transition","workingDay","14:15",257.5
"7162","G1","transition","workingDay","14:30",272.9
"7163","G1","transition","workingDay","14:45",290.9
"7164","G1","transition","workingDay","15:00",304.7
"7165","G1","transition","workingDay","15:15",309
"7166","G1","transition","workingDay","15:30",304.7
"7167","G1","transition","workingDay","15:45",294.3
"7168","G1","transition","workingDay","16:00",280.1
"7169","G1","transition","workingDay","16:15",264.3
"7170","G1","transition","workingDay","16:30",246.5
"7171","G1","transition","workingDay","16:45",226.2
"7172","G1","transition","workingDay","17:00",202.5
"7173","G1","transition","workingDay","17:15",175.4
"7174","G1","transition","workingDay","17:30",146.9
"7175","G1","transition","workingDay","17:45",119.7
"7176","G1","transition","workingDay","18:00",96.5
"7177","G1","transition","workingDay","18:15",79.3
"7178","G1","transition","workingDay","18:30",67.2
"7179","G1","transition","workingDay","18:45",59
"7180","G1","transition","workingDay","19:00",53
"7181","G1","transition","workingDay","19:15",48.1
"7182","G1","transition","workingDay","19:30",44
"7183","G1","transition","workingDay","19:45",40.7
"7184","G1","transition","workingDay","20:00",37.9
"7185","G1","transition","workingDay","20:15",35.6
"7186","G1","transition","workingDay","20:30",33.6
"7187","G1","transition","workingDay","20:45",31.9
"7188","G1","transition","workingDay","21:00",30.3
"7189","G1","transition","workingDay","21:15",28.7
"7190","G1","transition","workingDay","21:30",27.1
"7191","G1","transition","workingDay","21:45",25.7
"7192","G1","transition","workingDay","22:00",24.6
"7193","G1","transition","workingDay","22:15",23.8
"7194","G1","transition","workingDay","22:30",23.4
"7195","G1","transition","workingDay","22:45",23
"7196","G1","transition","workingDay","23:00",22.7
"7197","G1","transition","workingDay","23:15",22.3
"7198","G1","transition","workingDay","23:30",21.9
"7199","G1","transition","workingDay","23:45",21.4
"7200","G1","transition","workingDay","00:00",20.8
"7201","G2","winter","workingDay","00:15",77.4
"7202","G2","winter","workingDay","00:30",67.4
"7203","G2","winter","workingDay","00:45",58.4
"7204","G2","winter","workingDay","01:00",50.9
"7205","G2","winter","workingDay","01:15",44.9
"7206","G2","winter","workingDay","01:30",40.5
"7207","G2","winter","workingDay","01:45",37.4
"7208","G2","winter","workingDay","02:00",35.2
"7209","G2","winter","workingDay","02:15",33.9
"7210","G2","winter","workingDay","02:30",33.1
"7211","G2","winter","workingDay","02:45",32.6
"7212","G2","winter","workingDay","03:00",32.3
"7213","G2","winter","workingDay","03:15",31.9
"7214","G2","winter","workingDay","03:30",31.5
"7215","G2","winter","workingDay","03:45",31.3
"7216","G2","winter","workingDay","04:00",31.3
"7217","G2","winter","workingDay","04:15",31.6
"7218","G2","winter","workingDay","04:30",31.9
"7219","G2","winter","workingDay","04:45",31.6
"7220","G2","winter","workingDay","05:00",30.3
"7221","G2","winter","workingDay","05:15",28
"7222","G2","winter","workingDay","05:30",26.3
"7223","G2","winter","workingDay","05:45",27.1
"7224","G2","winter","workingDay","06:00",32.3
"7225","G2","winter","workingDay","06:15",43
"7226","G2","winter","workingDay","06:30",56.9
"7227","G2","winter","workingDay","06:45",70.4
"7228","G2","winter","workingDay","07:00",80.2
"7229","G2","winter","workingDay","07:15",84
"7230","G2","winter","workingDay","07:30",83.3
"7231","G2","winter","workingDay","07:45",80.8
"7232","G2","winter","workingDay","08:00",79.2
"7233","G2","winter","workingDay","08:15",80.5
"7234","G2","winter","workingDay","08:30",84.6
"7235","G2","winter","workingDay","08:45",90.6
"7236","G2","winter","workingDay","09:00",97.8
"7237","G2","winter","workingDay","09:15",105.6
"7238","G2","winter","workingDay","09:30",114.1
"7239","G2","winter","workingDay","09:45",123.5
"7240","G2","winter","workingDay","10:00",134
"7241","G2","winter","workingDay","10:15",145.5
"7242","G2","winter","workingDay","10:30",156.8
"7243","G2","winter","workingDay","10:45",166.2
"7244","G2","winter","workingDay","11:00",172.2
"7245","G2","winter","workingDay","11:15",173.6
"7246","G2","winter","workingDay","11:30",171.6
"7247","G2","winter","workingDay","11:45",167.7
"7248","G2","winter","workingDay","12:00",163.4
"7249","G2","winter","workingDay","12:15",159.9
"7250","G2","winter","workingDay","12:30",157.5
"7251","G2","winter","workingDay","12:45",155.8
"7252","G2","winter","workingDay","13:00",154.6
"7253","G2","winter","workingDay","13:15",153.7
"7254","G2","winter","workingDay","13:30",153.2
"7255","G2","winter","workingDay","13:45",153.1
"7256","G2","winter","workingDay","14:00",153.6
"7257","G2","winter","workingDay","14:15",154.7
"7258","G2","winter","workingDay","14:30",156.8
"7259","G2","winter","workingDay","14:45",160.2
"7260","G2","winter","workingDay","15:00",165.3
"7261","G2","winter","workingDay","15:15",172.2
"7262","G2","winter","workingDay","15:30",180
"7263","G2","winter","workingDay","15:45",187.6
"7264","G2","winter","workingDay","16:00",193.7
"7265","G2","winter","workingDay","16:15",197.6
"7266","G2","winter","workingDay","16:30",200.5
"7267","G2","winter","workingDay","16:45",203.9
"7268","G2","winter","workingDay","17:00",209.3
"7269","G2","winter","workingDay","17:15",217.7
"7270","G2","winter","workingDay","17:30",227.8
"7271","G2","winter","workingDay","17:45",237.7
"7272","G2","winter","workingDay","18:00",245.5
"7273","G2","winter","workingDay","18:15",249.8
"7274","G2","winter","workingDay","18:30",251.2
"7275","G2","winter","workingDay","18:45",250.7
"7276","G2","winter","workingDay","19:00",249.4
"7277","G2","winter","workingDay","19:15",248.2
"7278","G2","winter","workingDay","19:30",247.2
"7279","G2","winter","workingDay","19:45",246.3
"7280","G2","winter","workingDay","20:00",245.5
"7281","G2","winter","workingDay","20:15",244.7
"7282","G2","winter","workingDay","20:30",243.3
"7283","G2","winter","workingDay","20:45",240.6
"7284","G2","winter","workingDay","21:00",235.7
"7285","G2","winter","workingDay","21:15",228.3
"7286","G2","winter","workingDay","21:30",218.5
"7287","G2","winter","workingDay","21:45",206.9
"7288","G2","winter","workingDay","22:00",193.7
"7289","G2","winter","workingDay","22:15",179.5
"7290","G2","winter","workingDay","22:30",164.8
"7291","G2","winter","workingDay","22:45",150.1
"7292","G2","winter","workingDay","23:00",136
"7293","G2","winter","workingDay","23:15",122.8
"7294","G2","winter","workingDay","23:30",110.6
"7295","G2","winter","workingDay","23:45",99.1
"7296","G2","winter","workingDay","00:00",88
"7297","G2","summer","workingDay","00:15",60.8
"7298","G2","summer","workingDay","00:30",53
"7299","G2","summer","workingDay","00:45",46
"7300","G2","summer","workingDay","01:00",40.1
"7301","G2","summer","workingDay","01:15",35.4
"7302","G2","summer","workingDay","01:30",31.7
"7303","G2","summer","workingDay","01:45",29.1
"7304","G2","summer","workingDay","02:00",27.4
"7305","G2","summer","workingDay","02:15",26.5
"7306","G2","summer","workingDay","02:30",26.2
"7307","G2","summer","workingDay","02:45",26.2
"7308","G2","summer","workingDay","03:00",26.4
"7309","G2","summer","workingDay","03:15",26.5
"7310","G2","summer","workingDay","03:30",26.6
"7311","G2","summer","workingDay","03:45",26.5
"7312","G2","summer","workingDay","04:00",26.4
"7313","G2","summer","workingDay","04:15",26.3
"7314","G2","summer","workingDay","04:30",26.3
"7315","G2","summer","workingDay","04:45",26.6
"7316","G2","summer","workingDay","05:00",27.4
"7317","G2","summer","workingDay","05:15",28.9
"7318","G2","summer","workingDay","05:30",31.2
"7319","G2","summer","workingDay","05:45",34.6
"7320","G2","summer","workingDay","06:00",39.1
"7321","G2","summer","workingDay","06:15",44.8
"7322","G2","summer","workingDay","06:30",50.9
"7323","G2","summer","workingDay","06:45",56.1
"7324","G2","summer","workingDay","07:00",59.7
"7325","G2","summer","workingDay","07:15",60.8
"7326","G2","summer","workingDay","07:30",60.4
"7327","G2","summer","workingDay","07:45",59.9
"7328","G2","summer","workingDay","08:00",60.6
"7329","G2","summer","workingDay","08:15",63.6
"7330","G2","summer","workingDay","08:30",68.8
"7331","G2","summer","workingDay","08:45",75.7
"7332","G2","summer","workingDay","09:00",84.1
"7333","G2","summer","workingDay","09:15",93.5
"7334","G2","summer","workingDay","09:30",103.2
"7335","G2","summer","workingDay","09:45",112.4
"7336","G2","summer","workingDay","10:00",120.3
"7337","G2","summer","workingDay","10:15",126.5
"7338","G2","summer","workingDay","10:30",131
"7339","G2","summer","workingDay","10:45",134.4
"7340","G2","summer","workingDay","11:00",136.9
"7341","G2","summer","workingDay","11:15",139
"7342","G2","summer","workingDay","11:30",140.3
"7343","G2","summer","workingDay","11:45",140.7
"7344","G2","summer","workingDay","12:00",139.9
"7345","G2","summer","workingDay","12:15",137.8
"7346","G2","summer","workingDay","12:30",134.6
"7347","G2","summer","workingDay","12:45",131
"7348","G2","summer","workingDay","13:00",127.2
"7349","G2","summer","workingDay","13:15",123.7
"7350","G2","summer","workingDay","13:30",120.9
"7351","G2","summer","workingDay","13:45",119
"7352","G2","summer","workingDay","14:00",118.4
"7353","G2","summer","workingDay","14:15",119.2
"7354","G2","summer","workingDay","14:30",121.2
"7355","G2","summer","workingDay","14:45",124
"7356","G2","summer","workingDay","15:00",127.2
"7357","G2","summer","workingDay","15:15",130.4
"7358","G2","summer","workingDay","15:30",133.4
"7359","G2","summer","workingDay","15:45",136
"7360","G2","summer","workingDay","16:00",137.9
"7361","G2","summer","workingDay","16:15",139.2
"7362","G2","summer","workingDay","16:30",140.4
"7363","G2","summer","workingDay","16:45",142.3
"7364","G2","summer","workingDay","17:00",145.7
"7365","G2","summer","workingDay","17:15",151.2
"7366","G2","summer","workingDay","17:30",157.9
"7367","G2","summer","workingDay","17:45",164.6
"7368","G2","summer","workingDay","18:00",170.2
"7369","G2","summer","workingDay","18:15",173.9
"7370","G2","summer","workingDay","18:30",176
"7371","G2","summer","workingDay","18:45",177.2
"7372","G2","summer","workingDay","19:00",178
"7373","G2","summer","workingDay","19:15",179.1
"7374","G2","summer","workingDay","19:30",180.2
"7375","G2","summer","workingDay","19:45",181.2
"7376","G2","summer","workingDay","20:00",181.9
"7377","G2","summer","workingDay","20:15",182.1
"7378","G2","summer","workingDay","20:30",181.6
"7379","G2","summer","workingDay","20:45",180.3
"7380","G2","summer","workingDay","21:00",178
"7381","G2","summer","workingDay","21:15",174.6
"7382","G2","summer","workingDay","21:30",169.9
"7383","G2","summer","workingDay","21:45",163.6
"7384","G2","summer","workingDay","22:00",155.5
"7385","G2","summer","workingDay","22:15",145.6
"7386","G2","summer","workingDay","22:30",134.3
"7387","G2","summer","workingDay","22:45",122.4
"7388","G2","summer","workingDay","23:00",110.5
"7389","G2","summer","workingDay","23:15",99.2
"7390","G2","summer","workingDay","23:30",88.7
"7391","G2","summer","workingDay","23:45",78.7
"7392","G2","summer","workingDay","00:00",69.5
"7393","G2","transition","workingDay","00:15",70.5
"7394","G2","transition","workingDay","00:30",61.9
"7395","G2","transition","workingDay","00:45",54.4
"7396","G2","transition","workingDay","01:00",47.9
"7397","G2","transition","workingDay","01:15",42.5
"7398","G2","transition","workingDay","01:30",38.1
"7399","G2","transition","workingDay","01:45",34.7
"7400","G2","transition","workingDay","02:00",32.3
"7401","G2","transition","workingDay","02:15",30.8
"7402","G2","transition","workingDay","02:30",29.9
"7403","G2","transition","workingDay","02:45",29.5
"7404","G2","transition","workingDay","03:00",29.3
"7405","G2","transition","workingDay","03:15",29.2
"7406","G2","transition","workingDay","03:30",29.1
"7407","G2","transition","workingDay","03:45",29.1
"7408","G2","transition","workingDay","04:00",29.3
"7409","G2","transition","workingDay","04:15",29.9
"7410","G2","transition","workingDay","04:30",30.3
"7411","G2","transition","workingDay","04:45",30.3
"7412","G2","transition","workingDay","05:00",29.3
"7413","G2","transition","workingDay","05:15",27.5
"7414","G2","transition","workingDay","05:30",26.1
"7415","G2","transition","workingDay","05:45",26.8
"7416","G2","transition","workingDay","06:00",31.3
"7417","G2","transition","workingDay","06:15",40.6
"7418","G2","transition","workingDay","06:30",52.3
"7419","G2","transition","workingDay","06:45",63.3
"7420","G2","transition","workingDay","07:00",70.4
"7421","G2","transition","workingDay","07:15",71.5
"7422","G2","transition","workingDay","07:30",68.5
"7423","G2","transition","workingDay","07:45",64.2
"7424","G2","transition","workingDay","08:00",61.6
"7425","G2","transition","workingDay","08:15",62.9
"7426","G2","transition","workingDay","08:30",67.7
"7427","G2","transition","workingDay","08:45",75.1
"7428","G2","transition","workingDay","09:00",84.1
"7429","G2","transition","workingDay","09:15",93.8
"7430","G2","transition","workingDay","09:30",103.7
"7431","G2","transition","workingDay","09:45",113.3
"7432","G2","transition","workingDay","10:00",122.3
"7433","G2","transition","workingDay","10:15",130.2
"7434","G2","transition","workingDay","10:30",137
"7435","G2","transition","workingDay","10:45",142.5
"7436","G2","transition","workingDay","11:00",146.7
"7437","G2","transition","workingDay","11:15",149.6
"7438","G2","transition","workingDay","11:30",151.2
"7439","G2","transition","workingDay","11:45",151.5
"7440","G2","transition","workingDay","12:00",150.6
"7441","G2","transition","workingDay","12:15",148.8
"7442","G2","transition","workingDay","12:30",146.4
"7443","G2","transition","workingDay","12:45",143.9
"7444","G2","transition","workingDay","13:00",141.8
"7445","G2","transition","workingDay","13:15",140.6
"7446","G2","transition","workingDay","13:30",140.1
"7447","G2","transition","workingDay","13:45",140
"7448","G2","transition","workingDay","14:00",139.9
"7449","G2","transition","workingDay","14:15",139.7
"7450","G2","transition","workingDay","14:30",139.9
"7451","G2","transition","workingDay","14:45",141.1
"7452","G2","transition","workingDay","15:00",143.8
"7453","G2","transition","workingDay","15:15",148.4
"7454","G2","transition","workingDay","15:30",153.9
"7455","G2","transition","workingDay","15:45",159.3
"7456","G2","transition","workingDay","16:00",163.4
"7457","G2","transition","workingDay","16:15",165.3
"7458","G2","transition","workingDay","16:30",166.2
"7459","G2","transition","workingDay","16:45",167.4
"7460","G2","transition","workingDay","17:00",170.2
"7461","G2","transition","workingDay","17:15",175.7
"7462","G2","transition","workingDay","17:30",183
"7463","G2","transition","workingDay","17:45",190.7
"7464","G2","transition","workingDay","18:00",197.6
"7465","G2","transition","workingDay","18:15",202.6
"7466","G2","transition","workingDay","18:30",206
"7467","G2","transition","workingDay","18:45",208
"7468","G2","transition","workingDay","19:00",209.3
"7469","G2","transition","workingDay","19:15",210.2
"7470","G2","transition","workingDay","19:30",210.9
"7471","G2","transition","workingDay","19:45",211.6
"7472","G2","transition","workingDay","20:00",212.3
"7473","G2","transition","workingDay","20:15",213.1
"7474","G2","transition","workingDay","20:30",213.5
"7475","G2","transition","workingDay","20:45",213.1
"7476","G2","transition","workingDay","21:00",211.3
"7477","G2","transition","workingDay","21:15",207.6
"7478","G2","transition","workingDay","21:30",201.8
"7479","G2","transition","workingDay","21:45",194
"7480","G2","transition","workingDay","22:00",183.9
"7481","G2","transition","workingDay","22:15",171.7
"7482","G2","transition","workingDay","22:30",157.9
"7483","G2","transition","workingDay","22:45",143.5
"7484","G2","transition","workingDay","23:00",129.1
"7485","G2","transition","workingDay","23:15",115.5
"7486","G2","transition","workingDay","23:30",102.7
"7487","G2","transition","workingDay","23:45",91
"7488","G2","transition","workingDay","00:00",80.2
"7489","G3","winter","workingDay","00:15",94.7
"7490","G3","winter","workingDay","00:30",94.1
"7491","G3","winter","workingDay","00:45",94.1
"7492","G3","winter","workingDay","01:00",95
"7493","G3","winter","workingDay","01:15",96.6
"7494","G3","winter","workingDay","01:30",98.4
"7495","G3","winter","workingDay","01:45",99.8
"7496","G3","winter","workingDay","02:00",99.8
"7497","G3","winter","workingDay","02:15",98
"7498","G3","winter","workingDay","02:30",95.1
"7499","G3","winter","workingDay","02:45",91.9
"7500","G3","winter","workingDay","03:00",89.5
"7501","G3","winter","workingDay","03:15",88.4
"7502","G3","winter","workingDay","03:30",88.3
"7503","G3","winter","workingDay","03:45",88.3
"7504","G3","winter","workingDay","04:00",87.7
"7505","G3","winter","workingDay","04:15",86.1
"7506","G3","winter","workingDay","04:30",84.3
"7507","G3","winter","workingDay","04:45",83.5
"7508","G3","winter","workingDay","05:00",84.7
"7509","G3","winter","workingDay","05:15",88.5
"7510","G3","winter","workingDay","05:30",94
"7511","G3","winter","workingDay","05:45",99.5
"7512","G3","winter","workingDay","06:00",103.4
"7513","G3","winter","workingDay","06:15",104.7
"7514","G3","winter","workingDay","06:30",104
"7515","G3","winter","workingDay","06:45",102.4
"7516","G3","winter","workingDay","07:00",101
"7517","G3","winter","workingDay","07:15",100.8
"7518","G3","winter","workingDay","07:30",102.1
"7519","G3","winter","workingDay","07:45",105.3
"7520","G3","winter","workingDay","08:00",110.7
"7521","G3","winter","workingDay","08:15",118.2
"7522","G3","winter","workingDay","08:30",126.7
"7523","G3","winter","workingDay","08:45",134.7
"7524","G3","winter","workingDay","09:00",140.9
"7525","G3","winter","workingDay","09:15",144.2
"7526","G3","winter","workingDay","09:30",145.4
"7527","G3","winter","workingDay","09:45",145.5
"7528","G3","winter","workingDay","10:00",145.8
"7529","G3","winter","workingDay","10:15",147
"7530","G3","winter","workingDay","10:30",149
"7531","G3","winter","workingDay","10:45",151.2
"7532","G3","winter","workingDay","11:00",153
"7533","G3","winter","workingDay","11:15",154
"7534","G3","winter","workingDay","11:30",154.3
"7535","G3","winter","workingDay","11:45",154.3
"7536","G3","winter","workingDay","12:00",154.2
"7537","G3","winter","workingDay","12:15",154.3
"7538","G3","winter","workingDay","12:30",154.5
"7539","G3","winter","workingDay","12:45",154.3
"7540","G3","winter","workingDay","13:00",153.6
"7541","G3","winter","workingDay","13:15",152.2
"7542","G3","winter","workingDay","13:30",149.9
"7543","G3","winter","workingDay","13:45",147
"7544","G3","winter","workingDay","14:00",143.3
"7545","G3","winter","workingDay","14:15",139.2
"7546","G3","winter","workingDay","14:30",135.2
"7547","G3","winter","workingDay","14:45",132.1
"7548","G3","winter","workingDay","15:00",130.6
"7549","G3","winter","workingDay","15:15",131.3
"7550","G3","winter","workingDay","15:30",133.5
"7551","G3","winter","workingDay","15:45",136.2
"7552","G3","winter","workingDay","16:00",138.5
"7553","G3","winter","workingDay","16:15",139.8
"7554","G3","winter","workingDay","16:30",140.3
"7555","G3","winter","workingDay","16:45",140.5
"7556","G3","winter","workingDay","17:00",140.9
"7557","G3","winter","workingDay","17:15",142
"7558","G3","winter","workingDay","17:30",143.7
"7559","G3","winter","workingDay","17:45",145.8
